"","pull_request_id","loc_additions","loc_deletions","num_files_changed","merged_status"
"709",235988,238,0,3,"Rejected"
"710",265858,238,2,7,"Merged"
"711",246631,238,6,9,"Merged"
"712",268831,237,0,2,"Merged"
"713",253602,237,12,7,"Merged"
"714",268635,237,1,3,"Rejected"
"715",229355,237,10,4,"Merged"
"716",237537,237,62,6,"Merged"
"717",285529,237,47,3,"Rejected"
"718",264515,237,0,2,"Rejected"
"719",228761,237,67,7,"Merged"
"720",278670,237,1,2,"Merged"
"721",233887,237,56,9,"Merged"
"722",232199,237,0,3,"Merged"
"723",283430,237,19,7,"Merged"
"724",228947,237,0,6,"Merged"
"725",281040,236,0,4,"Merged"
"726",258227,236,2,3,"Rejected"
"727",236164,236,11,5,"Merged"
"728",250428,236,56,5,"Merged"
"729",293320,236,12,9,"Merged"
"730",248154,236,7,2,"Rejected"
"731",210405,236,38,10,"Merged"
"732",234421,236,9,5,"Merged"
"733",277585,236,15,2,"Merged"
"734",270772,235,18,9,"Rejected"
"735",249065,235,14,4,"Merged"
"736",238523,235,0,2,"Merged"
"737",261868,235,2,3,"Merged"
"738",245665,235,58,6,"Merged"
"739",282644,235,31,2,"Merged"
"740",248418,235,14,4,"Merged"
"741",237805,235,0,1,"Merged"
"742",249048,235,0,5,"Merged"
"743",231027,235,21,3,"Merged"
"744",280864,235,46,9,"Rejected"
"745",230359,235,48,9,"Merged"
"746",234142,234,15,7,"Merged"
"747",282427,234,1,4,"Merged"
"748",282204,234,1,4,"Merged"
"749",282848,234,1,4,"Merged"
"750",292888,234,61,7,"Rejected"
"751",253657,234,23,6,"Merged"
"752",256997,234,3,3,"Rejected"
"753",251677,234,73,1,"Merged"
"754",230927,234,3,5,"Merged"
"755",243830,234,9,7,"Merged"
"756",264632,234,68,5,"Merged"
