,pull_request_id,loc_additions,loc_deletions,num_files_changed,merged_status
755,266252,11708,418,41,Rejected
756,274140,11701,937,62,Rejected
757,291379,11690,30008,379,Rejected
758,277822,11664,4153,46,Merged
759,293958,11640,37771,320,Rejected
760,294122,11638,1888,170,Rejected
761,251895,11629,1939,1938,Rejected
762,249213,11622,2079,151,Rejected
763,229202,11610,1,83,Merged
764,228849,11606,909,189,Merged
765,242922,11594,8989,39,Merged
766,269141,11579,8984,301,Merged
767,239109,11566,149,56,Merged
768,281827,11526,2674,116,Rejected
769,245237,11504,11177,21,Merged
770,240244,11501,16570,583,Rejected
771,249572,11444,21,69,Merged
772,234512,11440,74,42,Rejected
773,238320,11421,16873,46,Merged
774,261261,11399,4,50,Merged
775,272304,11293,1432,1433,Rejected
776,211542,11231,60,51,Rejected
777,258040,11206,1,138,Merged
778,287557,11203,33,84,Merged
779,236198,11180,10435,5,Rejected
780,249266,11141,5431,957,Merged
781,267964,11126,9,93,Merged
782,278072,11026,3764,85,Rejected
783,247622,11021,2458,47,Merged
784,250718,10975,36537,88,Rejected
785,262374,10946,312,57,Merged
786,272131,10888,14100,1510,Rejected
